"material","LCstage","disposition","corporateSource","impactCategory","impactUnits","impliedMiles","impactFactor","gabiExportDate","wicImportDate"
"PlasticFilm","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1533.78198941631,2020-11-06,2020-11-27
"PlasticFilm","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,2248.27276730241,2020-11-06,2020-11-27
"PlasticFilm","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"PlasticFilm","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-2042.19087258123,2020-11-06,2020-11-27
"PlasticFilm","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticFilm","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticFilm","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticFilm","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticFilm","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,3546.49668090319,2020-11-06,2020-11-27
"PlasticOther","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1533.78198941631,2020-11-06,2020-11-27
"PlasticOther","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,2248.27276730241,2020-11-06,2020-11-27
"PlasticOther","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"PlasticOther","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-3018.37127796561,2020-11-06,2020-11-27
"PlasticOther","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticOther","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticOther","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticOther","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PlasticOther","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,4205.41934264517,2020-11-06,2020-11-27
"PP","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,716.097222835042,2020-11-06,2020-11-27
"PP","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"PP","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-1825.08809646105,2020-11-06,2020-11-27
"PP","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PP","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PP","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PP","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,3974.93089314575,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,995.875826125705,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1818.28586979267,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-808.659290683695,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"PrintingWritingPaper","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"PrintingWritingPaper","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,849.801494438966,2020-11-06,2020-11-27
"PS","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1130.12305869785,2020-11-06,2020-11-27
"PS","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"PS","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-1984.54758649416,2020-11-06,2020-11-27
"PS","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PS","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PS","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"PS","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,4118.37247016249,2020-11-06,2020-11-27
"RigidPlastic","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1533.78198941631,2020-11-06,2020-11-27
"RigidPlastic","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,2248.27276730241,2020-11-06,2020-11-27
"RigidPlastic","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"RigidPlastic","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-3018.37127796561,2020-11-06,2020-11-27
"RigidPlastic","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"RigidPlastic","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"RigidPlastic","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"RigidPlastic","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"RigidPlastic","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,4205.41934264517,2020-11-06,2020-11-27
"ScrapMetal","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,120.154700506065,2020-11-06,2020-11-27
"ScrapMetal","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"ScrapMetal","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-1916.81418279,2020-11-06,2020-11-27
"ScrapMetal","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"ScrapMetal","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"ScrapMetal","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"ScrapMetal","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,3027.66991814061,2020-11-06,2020-11-27
"Textiles","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1171.40067162703,2020-11-06,2020-11-27
"Textiles","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1577.42483857547,2020-11-06,2020-11-27
"Textiles","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1870.05432204882,2020-11-06,2020-11-27
"Textiles","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-1471.74138210673,2020-11-06,2020-11-27
"Textiles","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Textiles","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Textiles","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Textiles","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Textiles","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,9327.22539345994,2020-11-06,2020-11-27
"TinnedCan","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,100.704361719694,2020-11-06,2020-11-27
"TinnedCan","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.0717580098778,2020-11-06,2020-11-27
"TinnedCan","endOfLife","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-1640.32590701861,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","recycling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"TinnedCan","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,2946.46977171837,2020-11-06,2020-11-27
"Wood","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1318.45934318274,2020-11-06,2020-11-27
"Wood","endOfLife","composting","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,445.210578377927,2020-11-06,2020-11-27
"Wood","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,2768.30101882492,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","composting","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"Wood","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,-264.618225953511,2020-11-06,2020-11-27
"YardDebris","endOfLife","anaerobicDigestion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,516.441566379422,2020-11-06,2020-11-27
"YardDebris","endOfLife","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,903.79296653236,2020-11-06,2020-11-27
"YardDebris","endOfLife","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1142.94958412044,2020-11-06,2020-11-27
"YardDebris","endOfLife","composting","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,445.210578377927,2020-11-06,2020-11-27
"YardDebris","endOfLife","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,1927.40318069053,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","anaerobicDigestion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","combustion","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","combustionNoER","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","composting","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.4607799590873,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","landfilling","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,42.451697598254,2020-11-06,2020-11-27
"YardDebris","production","production","IPCC AR5","GWP 20 (Slash)","kg CO2 eq.",180,16.8487070011745,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.133244988074895,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.211210497763053,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,-2.37055064417234,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"AcceptedOtherSteel","production","production","TRACI 2.1","Acidification","kg SO2 eq.",180,5.77397906501346,2020-11-06,2020-11-27
"Aluminum","endOfLife","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.326543365765846,2020-11-06,2020-11-27
"Aluminum","endOfLife","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.172128531207379,2020-11-06,2020-11-27
"Aluminum","endOfLife","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,-15.2498226968231,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"Aluminum","production","production","TRACI 2.1","Acidification","kg SO2 eq.",180,26.0856954994147,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","combustion","TRACI 2.1","Acidification","kg SO2 eq.",180,-0.415323559225699,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,1.77737646482343,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,-4.15104712374961,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","combustion","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881125042521564,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881125042521564,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881125042521564,2020-11-06,2020-11-27
"AsepticContainers","production","production","TRACI 2.1","Acidification","kg SO2 eq.",180,6.00357670501867,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustion","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0356070762418921,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.505493569141706,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","landfilling","TRACI 2.1","Acidification","kg SO2 eq.",180,0.395190894653701,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","recycling","TRACI 2.1","Acidification","kg SO2 eq.",180,-0.0710901242841303,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustion","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustionNoER","TRACI 2.1","Acidification","kg SO2 eq.",180,0.0881313555491083,2020-11-06,2020-11-27
